"ALPL"	-1004.94572497364	-82.7661397044825	350.891727151608	-260.580929012351	-186.704666976436	191.251323868639	234.953974854741	-10.5287963656386
"ALPK1"	-1592.03409621458	15.4149169003393	384.407803288207	-306.347963094184	-189.947789131159	-185.755459457605	166.540045707655	-24.3746635833815
"ALPK2"	-138.365514250366	-3.0017168072971	-28.8825841173467	20.4955076998596	7.78072854352988	-35.1572935606174	-2.99584468592757	7.6038006006601
"ALPK3"	-491.429740320431	-1.45951130671962	58.7530616005652	-28.3168440918513	-4.62710559428698	-66.2644328265643	34.8925369458503	6.84263617479257
"ALPPL2"	0.144444445034854	-0.0496409235733822	-0.136110581346462	0.0412824778299375	0.043099068810235	0.0603146312756587	-0.0111472836771983	-0.0272979645084187
"ALPP"	0.222676989729866	-0.00165426576206683	-0.123840234569274	0.202519335260517	-0.197086547427566	0.00580489949426996	0.0132089646751575	-0.0349102721630299
"ALS2CL"	-433.01939732137	-2.70259941243705	109.181792701572	-113.384774266675	-36.6641488259179	88.2532085265214	11.036185562931	49.7703784820394
"ALS2CR11"	-18.070355425885	12.1125718194788	0.328716661746365	0.193256405362576	0.554255264996843	-5.37017917091297	7.99989264809028	-1.25360112496996
"ALS2CR12"	-5.83400577719763	-0.633673106486375	0.229026726975539	-0.419099684914567	0.662344251636949	-0.60647864561794	-0.62324984415061	0.75280388949921
"ALS2CR4"	-1581.37981178361	59.4426453560376	342.766358594271	-425.321588397671	-219.942300565736	-58.0176441387262	-15.1294068865805	-143.583658785559
"ALS2CR8"	-456.427812457008	16.8923265804055	93.032728959072	-91.1696465773159	-13.8227626337029	-87.1153440489187	16.152524516236	-56.8970796217969
"ALS2"	-1652.0830604915	91.152985233458	253.130667265763	-296.799527104536	-92.4133951494936	-287.216470140651	-32.23258535293	-116.350634792334
"ALX1"	-0.670468992704011	0.389453245575606	-0.150720009408319	0.361819148027297	0.277379546690755	-0.297755822354808	0.0364041404291914	0.111328459713056
"ALX3"	-54.6813066743571	-0.558482507013127	11.0402863320621	-15.8208524101992	-2.50607462222691	1.51154645143525	-0.123728496019956	0.621568177970983
"ALX4"	-24.0348169541068	-1.38393209805868	-0.280588415514185	-3.50116457690961	-0.884514655442506	2.62677710035319	-0.390597674194483	-1.89370076092151
"AMAC1L2"	-0.186907522883067	0.0668669468820726	-0.437899864640498	0.547074636323813	-0.00562043776256607	-0.247051973045841	0.157614514747022	-0.236741829790313
"AMAC1L3"	0.47535480965313	0.0133422203306625	-0.345070604613796	0.317734413495875	0.0393259773378875	0.576558967188219	-0.115304415557979	0.370085545401614
"AMACR"	-1218.20131773911	72.26856517817	165.858197820215	-162.310528682087	58.9456156780946	-145.951907172066	-38.5107955235552	-26.3457690698483
